7995354,car,27962.915782174772
9755696,car,743056.6198367322
16542732,airplane,490050.0758965842
17504850,table,620252.2850944903
8606143,house,1222284.2661774203
17905068,airplane,2529892.186871207
6378101,car,61284.56333566953
6972003,house,1817886.4903641555
14784809,sofa,2202467.4844095083
2068696,airplane,2491556.826518003
1303082,house,3236011.402017028
14079452,sofa,3279317.9604524774
16995308,boat,917965.375938396
7547276,dvdplayer,2863951.1854667286
8937017,cat,4723278.051387319
913436,house,4920228.836012827
13043241,boat,195095.32922024172
13692355,table,4332285.8643963635
786105,boat,3145629.169209947
14714569,car,2492745.067233874
12700564,boat,2571570.8706439366
13765363,house,3558953.691007501
12145492,boat,1557034.3409226134
15622173,airplane,4411481.807449709
19086959,house,1221790.1691361489
318308,airplane,2687386.150984589
12282286,car,1835445.307411212
1059332,car,3709811.826758357
1208442,house,3686252.9436141616
3372980,boat,1192911.9779498253
18080372,airplane,4067498.9781461935
18749332,boat,1345310.9388104954
3795209,sofa,213996.4612989503
15908136,airplane,4780890.301436721
14574973,table,2628418.2810337706
8642121,car,1322933.5182393354
15162854,boat,4894952.835555414
8216304,table,4539116.689837492
4822579,car,3970791.902854209
3502575,airplane,3512050.73874567
6690336,house,3453760.9788962076
4741594,table,4956720.9336106405
10384960,sofa,1646288.1168337523
3174427,boat,341540.03369372187
18704724,car,2393653.1509898882
2838272,house,16408.993280131428
9083214,car,3728631.9263807205
16456643,house,1732514.542078884
12771985,sofa,1044524.065119779
788332,car,682695.4216010555
8918982,airplane,4699860.176345164
15502821,dvdplayer,4556513.652521551
18492690,boat,3896172.1079155263
10371396,sofa,3803235.9199523297
14415132,car,1801961.8414639637
7967982,cat,4263391.168119532
18683254,car,1116178.0212415056
14305280,skateboard,1395556.6049881163
1438150,car,1755258.143980331
12229276,sofa,265273.03275934776
5958152,boat,3663902.54658327
17712793,boat,691121.9115022343
12167037,car,1984942.8629644744
17623620,sofa,732335.6303258288
2354251,sofa,2484729.64039067
5529197,boat,2762648.322382058
19566406,sofa,3885976.5167223066
10189767,car,4766550.320731262
14615600,mc,3835428.4039464504
3621526,boat,4841227.251403045
14419482,skateboard,1128123.5424246327
13232576,mc,1382665.839561354
889083,house,1774920.2092061583
9652839,dvdplayer,3811656.955785655
17284084,car,4346848.417990854
1564989,car,3081747.9555151877
13370559,table,1704791.568020413
17604577,cat,4242943.508807758
7110135,dvdplayer,4025327.303069815
9797811,house,2655965.962724445
17168702,cat,3103011.7241348755
9495620,mc,1710219.8858778416
16631956,dvdplayer,364078.659214731
8467853,car,4409193.795741491
14400047,cat,703628.0594399574
9775871,sofa,4530931.9518437255
1126439,car,2233851.2767979214
5893126,boat,3524944.1493912935
19523587,car,668584.0589559422
17305458,skateboard,308262.2644722515
5755846,house,2610840.7691882653
5983882,dvdplayer,153314.36008443497
6759343,house,3620545.462520421
5979232,sofa,4566411.628793406
686853,car,1571135.39197693
13894723,house,3839865.3111232445
14468743,sofa,3641103.90925406
5707847,sofa,302502.4131037479
815347,car,4867591.640232391
12300615,house,3554387.459515051
16800531,cat,4279552.210962812
6723017,tractor,2815197.3866703305
18537481,car,1303109.849426281
3949153,car,1437060.3704427748
17699184,car,3386386.7831698135
276273,boat,724154.1148461178
7159551,car,3774623.8331593224
16450073,car,445995.8569096
17723569,car,1489938.2509942106
16900544,airplane,3463293.6601934405
14892470,house,4926454.734935601
4566017,cat,1655686.1973548692
867153,car,3893851.1804458946
1652574,dvdplayer,446913.6053106154
4075114,car,2021610.528190801
10340614,car,1971531.7384922758
6984696,cat,3410637.606040523
18023347,sofa,1869695.8220203784
17987108,boat,2743384.3326325654
11163868,dvdplayer,653103.9940495314
17926479,house,4245730.221365396
8202907,airplane,2180774.285781278
10133313,car,3445025.262128064
3169932,mc,2832510.3008507746
8965035,house,1922747.3822411466
9542915,boat,2754373.461607949
1533374,dvdplayer,1426525.6986691293
6671251,boat,3289344.6351770926
10075114,airplane,1155038.1164401835
6352871,boat,2701206.540702154
13647987,boat,3959018.7140455735
19106970,house,3002102.7794582197
5614762,boatengine,3917817.615229265
8020698,car,1569039.3241163846
13949627,car,2221149.519937045
18991430,dvdplayer,539093.8661256899
17451470,boat,1850287.2913310681
8202142,airplane,262.0435150962598
7254664,table,1502738.1901755892
19617935,cat,378724.70428306045
16032432,boat,4315691.414977009
8022816,car,798379.1155067021
11733234,dvdplayer,2589822.8090390544
5692841,car,3665611.905415309
12434885,boat,155386.33285233524
12331087,cat,2374176.027160346
2331547,sofa,1335542.6446080531
17694873,sofa,4452669.126895759
6304414,boat,831089.6625103675
569779,house,180168.21102451117
12188571,car,3885805.3877590843
5217420,car,3932166.2933991025
5130375,house,3013623.768739382
7690770,sofa,414766.39818344096
591252,car,2298729.4427888244
14092754,car,3451678.9134694478
8706876,house,817438.8811026323
10549284,dvdplayer,3219803.0843075435
11880045,car,3694926.0639208243
6369237,car,4941837.21787281
9866856,airplane,36236.68169773606
3635311,house,2552758.727855575
13048653,dvdplayer,1998038.9663268283
7999534,car,622668.4530987103
8879419,house,570099.6175057093
10677403,house,70452.81877212814
4675376,car,3097529.9847204397
16322126,car,4158359.478459048
11043139,dvdplayer,3254313.0346460757
19933064,car,2627622.284492694
19511952,sofa,4578762.264898811
12189898,boat,1845968.8948921831
5795975,boat,4095964.8257247815
1628650,car,4644289.088917077
8507805,dvdplayer,1099261.8944837612
6006863,cat,1211405.6737130873
3001178,house,81852.55108746345
19584661,house,3646648.3529042876
16745276,house,2298635.157414169
18886900,car,472261.591118312
13175438,skateboard,3533144.492395181
10561885,tractor,861886.9483856511
17132121,house,2015975.4467421798
16583029,mc,3624349.0382766165
9260765,car,3604182.629560918
6120070,boat,1165439.6061372957
12064295,boat,961335.087698374
14247025,table,1351493.91660075
4176667,airplane,511828.6924156534
11102390,car,898976.2419592589
7084868,car,2843125.2859175582
10067114,house,3790435.0111484868
7464330,car,564501.6892939047
12619856,house,2597689.415541702
3692901,car,1123905.5193798984
18566842,boat,2568822.915648998
7322290,sofa,704946.6433304402
9981517,house,2449443.4261405175
17123019,car,4063403.3449020297
12622707,boat,4722434.32528487
7090574,car,1186368.24072966
3327108,sofa,2906375.4766635285
1124130,car,1389364.5444226344
889424,boat,3724343.1836558967
8723880,car,3456436.981439659
15973844,car,851614.9709837633
11835749,mc,725512.5140807611
15102953,cat,531372.6722332718
14142507,dvdplayer,2405451.9723233515
6500093,boat,3496164.0818894273
12328899,cat,4245747.725230364
4812221,boat,793400.8588068791
17963287,car,3160489.733582983
1095206,sofa,1253546.9687922567
15490289,sofa,2349975.7034772374
17409406,car,688485.6913652043
1427912,sofa,3377875.399108373
4168685,car,3638220.922455573
18747109,skateboard,4606621.429096345
10325228,car,1447765.6792302567
10109845,sofa,548236.5958131402
7754032,airplane,2830598.982587844
2926722,sofa,4800892.729746035
14592963,airplane,2978460.603947711
8219330,boat,3106158.067160283
13352121,car,4921441.1960252635
7299382,skateboard,4013184.43172355
13976881,sofa,4337649.484824458
6653651,sofa,3522944.3584245453
15973856,dvdplayer,2152917.5767752132
17418271,boat,1308496.974846655
13488880,car,2680642.6130936565
8972519,car,4238715.769408675
1933702,skateboard,1281636.7761521118
7356674,boatengine,102376.47481517728
11868716,sofa,4433935.572775218
6467838,cat,4474859.213718614
7408064,table,254116.40160898416
18079625,boat,2676947.6942695556
9350380,house,4075533.371742263
9130139,table,1331633.2555646088
16274572,car,1549244.0450332973
19922599,boat,2028147.0684806574
12768687,boat,2583798.388270306
7764880,sofa,4017913.663027664
17173811,cat,1227341.724470572
14714808,car,4328781.740685922
10680943,car,2306591.4376652986
4476289,sofa,3228353.17579861
12344564,car,285506.13108957565
7584893,car,533493.6618737346
11198011,car,2244847.52257336
14626560,sofa,22422.527779082906
7118137,house,306702.8154038692
18020726,car,1055189.9271926356
2314110,table,4293846.040816896
13508289,car,3461168.8380694576
3275480,car,946016.8492494563
11583281,boat,2552118.8734464427
19553617,boat,4109667.3507661703
7690591,boat,4531725.104524251
4486953,house,1859088.9096436657
15961424,boat,3257584.360121606
7517378,mc,4231176.729278347
15314042,boatengine,1679023.2529762695
12522310,boat,1700945.6173966164
11723983,car,1253073.1498537534
9707479,house,3741679.899253472
13237696,dvdplayer,2575276.6970459125
16883058,cat,4578522.264777888
18700910,car,936220.5707671011
6306506,airplane,2565733.7305562133
14269123,sofa,4028605.885209451
19727269,car,3169450.440261308
17950786,car,900196.6819099555
17354800,house,2568120.897737738
11633746,car,910470.1715337354
11713730,car,1862060.4643443755
8056145,car,4466521.477755531
17985105,boat,4722579.405768783
15500767,cat,4081841.4619528474
9336715,boat,86610.2979683264
16520307,cat,4363186.990517204
8476394,car,1727880.503272413
8806731,car,3309785.5931856227
4981650,car,4441307.009861982
2737249,house,2428546.116796394
12419848,table,3565767.761491056
13819051,house,2312961.02191863
16761910,cat,2255002.3358706045
18843644,car,4535346.602710918
4567794,car,4001563.5660417816
19235536,house,1983264.914964692
12763417,boat,4468185.340325434
15365520,cat,2442432.28956414
8421710,skateboard,3633232.276245544
18360866,boat,1189086.710132911
10068676,car,4695107.290131983
1425650,car,4916363.650608989
9515876,car,1930112.12940905
12345879,mc,142324.48363343472
769740,car,4569248.335283676
14003525,car,4684113.769670921
9374579,car,4385207.629514265
11226562,airplane,2084013.3832567937
19148398,boat,976839.3308608586
6744731,skateboard,3272810.51528835
28780,sofa,151246.81340322905
7581572,sofa,698152.5409865058
3500804,dvdplayer,3337163.297902555
18556991,house,105291.10463995181
8755855,car,946115.177014984
16645870,sofa,4989596.334644145
949896,car,3039189.1528257746
15392753,table,4712836.643411935
16877914,airplane,919555.5453097103
3901938,sofa,2629920.7801171155
11476255,airplane,1695428.6737072037
18068158,car,268393.588216107
18209762,sofa,2835175.4772510133
13994590,car,432420.6872276348
14592686,house,2934522.502639838
3038335,sofa,2311014.1026143623
16085800,boat,128952.45338023274
9392882,car,1011223.0596306681
9476166,sofa,4285459.207946888
5410966,skateboard,4070156.0716044777
8386827,house,332972.26651235076
7191053,airplane,912305.3729603597
14783547,cat,4216005.604541109
18081965,dvdplayer,1147047.2161060208
2741922,sofa,3981742.1348375855
17061710,skateboard,1612270.2303983953
17403414,dvdplayer,4537774.568887948
13275405,sofa,3168373.741534977
8179117,car,4101868.8861060487
3095771,boat,3581010.613959729
19544512,car,3917737.4802486626
5846405,car,3600844.667940725
524289,boat,1408420.6755510564
7082444,sofa,314114.60616969643
14814337,dvdplayer,954994.3647256098
13280577,cat,1500335.1530369285
18013785,boat,1025453.3478998806
15798977,car,4286272.642120771
2996164,house,1429591.2721494036
14880625,car,710758.1550196662
4516321,airplane,3329530.3026864054
4421765,car,1624781.8412163567
19607625,sofa,4103911.2042426947
18221194,cat,3998447.9997727214
6222651,boat,2405437.6736673745
11296186,car,881451.5014843582
19769079,sofa,4033377.5023653954
6499334,sofa,2171553.3001361326
17083027,table,689012.4629112787
5070699,skateboard,1886580.1611645434
6316358,cat,3950548.28749359
8503412,car,1210846.1578890812
1974498,car,4404359.493959572
5569853,cat,3795109.5102830757
16735529,boat,2868978.8461573385
1993702,cat,1707394.6563963727
12002875,boat,3817634.8344104597
15625057,car,464764.9982060875
8164421,airplane,1774522.4646318608
10672491,boat,4071398.5788415647
15088783,boat,615123.9627174471
15779937,house,2432478.2926439224
18801997,car,411608.493313092
4484802,skateboard,3427272.197898641
3838156,house,4042099.3298046226
2831841,sofa,3565164.336856772
6270582,car,4296219.610591123
15919543,sofa,133908.67698269524
11544427,boat,3470302.839037785
8682663,boat,1513564.9068731144
15982354,car,4947655.470514359
15527647,house,4021810.403512778
12571399,boat,951569.0550175642
17880553,cat,4309852.427030161
7136243,boat,530206.7692907464
17100560,car,2165809.782559206
17827287,car,1170501.210975049
13750617,boat,2100626.8558676853
4124312,dvdplayer,15051.660903923595
2390590,sofa,4506589.8577441955
372037,house,1179203.6331995626
18906421,boat,3834688.010789072
15002877,sofa,3816777.129465342
10814979,car,4832870.091830313
15590243,sofa,3783667.7369348635
1572271,car,3320939.691099834
9446093,car,3263955.6531887427
4451050,boat,2648708.3249018816
2249806,airplane,63129.53920339811
7740030,house,1969397.9085975487
11935769,dvdplayer,4188652.921220116
2870275,boat,1665381.7996463333
19617378,house,55995.51762946961
13400149,house,1461289.8575242623
16051837,skateboard,1932688.4144484363
13970744,sofa,3404263.038303119
4688869,airplane,3180882.2589560472
18540346,airplane,2122670.86354929
16732886,mc,2847178.063131572
7501452,airplane,348517.73775485094
17317430,sofa,4031381.0006912015
4391128,boat,2661601.3320226194
6210349,boat,4296782.534188682
2040274,sofa,2158136.455495792
5217252,sofa,3900919.724720107
7134986,skateboard,2591614.335815072
13000648,car,727116.6754399649
9091300,car,3405467.325838807
10206236,dvdplayer,3633317.4343014574
3168721,skateboard,4828781.103192598
12708769,dvdplayer,719281.2959880845
13897149,sofa,1421942.9875358497
8075037,car,2468300.166630709
10709995,table,1435165.8122146328
18033589,skateboard,1405482.07091528
16979632,car,894908.5679737906
10464859,house,2382161.6752342004
1792796,car,1096274.394437835
2947190,airplane,653631.4091815037
2685325,airplane,7373.514828192789
4103195,car,1147843.6428895332
11619636,house,4590009.472333642
199193,dvdplayer,3835969.6164675853
3151949,airplane,518528.400202764
10631915,car,1848659.214008873
14493011,car,811523.5477901878
11477316,car,2355336.4650612907
10058820,house,4993189.247876582
9426028,boat,2894443.4579523513
18080409,airplane,2123005.805945628
9695569,dvdplayer,816837.6355606249
14752477,house,1375583.570462552
211106,skateboard,4857259.573817798
11804134,car,3118507.4915439948
19936174,boat,2906137.013292811
16910633,car,2035028.2760863502
8068923,car,2241662.0620278837
14226139,house,2867933.8760908796
17556157,car,3532486.2581171966
13272651,car,203344.9143827326
7353087,airplane,3438097.868988939
15204711,dvdplayer,1562098.0934899026
7481721,house,531665.0248673188
18063907,house,1169398.1449545631
4306348,dvdplayer,954222.4912223684
19047568,car,1484391.148552308
2814102,boat,4540352.742101992
2002459,car,3536328.3296116847
5462169,car,3538255.0129451705
10843719,airplane,251967.67735496114
3006026,house,2090839.000418565
19491208,skateboard,1392978.7923850783
5215942,house,1051085.1063608374
14097732,car,2915969.6048170445
10224897,car,3444623.8684391147
12483797,skateboard,494391.62174891966
14664559,car,3039787.6623918633
8870969,dvdplayer,4967172.73782177
12796519,car,4899329.18148432
6332739,dvdplayer,3815847.658662701
1984882,skateboard,438732.32712783426
13898387,cat,1582724.4069156176
5146868,table,4445752.848422237
19780269,house,3386110.025177236
15735803,mc,62200.65680145767
7160242,mc,827009.7486858207
3279161,sofa,38743.283509862194
6560234,house,1502888.3665113512
17965325,cat,2307207.357816048
4733261,sofa,3183038.6768333595
5004876,sofa,4880465.947365515
18412643,car,1201659.8147587175
11203357,dvdplayer,2413006.6026950935
3574189,airplane,4633287.712690843
16421823,cat,1562973.8299845797
1872305,dvdplayer,215548.59444113335
6867748,dvdplayer,753378.8076854858
11169085,house,2685517.722792295
10555539,car,4845270.426542746
13855204,car,2870510.42864781
5448465,car,776323.0625864648
9628990,boat,1347254.040866791
7956368,table,4441785.117066376
14199078,mc,1609489.0823656982
17263537,car,2443320.6558581893
17768460,car,2155117.9988468247
8083489,car,4394558.167604531
15797382,sofa,1610339.159515784
10208689,boat,2395655.0996325477
17418744,skateboard,3090358.4683394865
17506461,sofa,4697957.012893304
17947976,skateboard,3108250.762717956
7433039,mc,1055037.5829715263
9374792,car,2380169.2351836013
18706674,boat,3279182.820211067
7790539,boat,168905.3632217696
17095474,house,2576373.9921641885
3532117,dvdplayer,2822577.7487305296
10970428,car,298493.9531822339
16725380,airplane,1464059.5926010336
16305327,boat,3844914.5146812904
15842632,boat,1174527.989148384
9318659,airplane,1674110.597707451
9665411,car,1210475.4884400726
2570703,car,3096289.751768488
13997305,house,2619537.7092399495
7061297,skateboard,2999002.41862215
17075281,car,3066514.7721808366
3740617,cat,3271579.6765097985
602192,house,2296430.5094426936
10195769,sofa,1173483.9259161504
8201115,boat,2489097.390254387
16562263,sofa,645096.9917563715
10204581,car,1601690.449634443
17717531,house,649799.7893828038
17545343,car,3461235.6082590483
13218245,cat,4613974.621732967
13764665,boat,2520454.5036843996
10524537,car,956695.9319302037
12644434,sofa,1703881.2403068421
672824,sofa,77147.5210839839
7217843,airplane,3503113.3103382224
17014735,car,1277972.9235526228
5396476,car,901536.5964126781
12826951,boat,4375292.13042522
6235672,boat,1133370.8802847504
11410360,table,2132512.3141601607
13223807,sofa,977261.0522381164
8862198,car,3635494.726279049
2927540,boat,3892744.60575517
1056594,car,1257397.6288724602
791663,boat,4320513.99557558
10289658,car,2231918.091353091
17311781,car,144469.2536104669
1666485,boatengine,2906880.925824447
5152222,skateboard,690894.4463460364
15707587,house,2319915.9434886216
18609028,boat,2470757.288534939
14692571,car,3461959.254764352
18866903,cat,4115237.4231846607
13880372,car,290630.17298272985
15188612,skateboard,1944606.2579878953
4132305,car,2509912.2391161337
3587938,airplane,4939668.609086536
11224967,airplane,1779468.0269258895
47160,skateboard,797867.6929371825
7031977,car,1036652.425538263
11330153,car,1072688.7724711737
3792544,dvdplayer,524224.1003592296
